id,text,class,language
76,Can you improve the sharpness of this image by removing the blur?,blur,en
77,Pouvez-vous améliorer la netteté de cette image en supprimant le flou ?,blur,fr
78,¿Puedes mejorar la nitidez de esta imagen eliminando el desenfoque?,blur,es
79,"Können Sie die Schärfe dieses Bildes verbessern, indem Sie die Unschärfe entfernen?",blur,de
80,Kun je de scherpte van deze afbeelding verbeteren door de onscherpte te verwijderen?,blur,nl
81,Can you make this noisy photo look smoother but still detailed?,noise,en
82,Pouvez-vous rendre cette photo bruyante plus lisse mais toujours détaillée ?,noise,fr
83,¿Puedes hacer que esta foto ruidosa se vea más suave pero aún detallada?,noise,es
84,"Können Sie dafür sorgen, dass dieses verrauschte Foto glatter, aber dennoch detailliert aussieht?",noise,de
85,Kun jij deze luidruchtige foto er vloeiender en toch gedetailleerd uit laten zien?,noise,nl
86,Could you enhance the visibility of the sea floor so the subtle patterns left by crabs are more noticeable?,UWIR,en
87,Pourriez-vous améliorer la visibilité du fond marin afin que les motifs subtils laissés par les crabes soient plus visibles ?,UWIR,fr
88,¿Podrías mejorar la visibilidad del fondo del mar para que los patrones sutiles que dejan los cangrejos sean más notorios?,UWIR,es
89,"Könnten Sie die Sichtbarkeit des Meeresbodens verbessern, damit die subtilen Muster, die Krabben hinterlassen, besser sichtbar sind?",UWIR,de
90,"Kunt u de zichtbaarheid van de zeebodem verbeteren, zodat de subtiele patronen die krabben achterlaten beter opvallen?",UWIR,nl
91,Please upscale this scanned newspaper so the small printed text and images are sharp and easy to read.,SR,en
92,Veuillez mettre à niveau ce journal numérisé afin que les petits textes et images imprimés soient nets et faciles à lire.,SR,fr
93,Mejore la escala de este periódico escaneado para que el texto y las imágenes impresos en tamaño pequeño sean nítidos y fáciles de leer.,SR,es
94,"Bitte skalieren Sie diese gescannte Zeitung hoch, damit der kleine gedruckte Text und die Bilder scharf und gut lesbar sind.",SR,de
95,"Schaal deze gescande krant op, zodat de kleine gedrukte tekst en afbeeldingen scherp en gemakkelijk te lezen zijn.",SR,nl
96,This photo looks muted and lifeless. Could you remove the haze and enhance it?,haze,en
97,Cette photo semble sourde et sans vie. Pourriez-vous supprimer la brume et l’améliorer ?,haze,fr
98,Esta foto parece apagada y sin vida. ¿Podrías eliminar la neblina y realzarla?,haze,es
99,Dieses Foto wirkt gedämpft und leblos. Könnten Sie den Dunst entfernen und ihn verstärken?,haze,de
100,Deze foto ziet er gedempt en levenloos uit. Kun je de waas verwijderen en versterken?,haze,nl
101,I need this image to be clearer. Can you fix the blur?,blur,en
102,J'ai besoin que cette image soit plus claire. Pouvez-vous corriger le flou ?,blur,fr
103,Necesito que esta imagen sea más clara. ¿Puedes arreglar el desenfoque?,blur,es
104,"Ich brauche dieses Bild, um klarer zu sein. Können Sie die Unschärfe beheben?",blur,de
105,Ik heb dit beeld nodig om duidelijker te zijn. Kun jij de onscherpte herstellen?,blur,nl
106,This image looks soft and blurry. Can you sharpen it?,blur,en
107,Cette image semble douce et floue. Pouvez-vous l'aiguiser ?,blur,fr
108,Esta imagen se ve suave y borrosa. ¿Puedes afilarlo?,blur,es
109,Dieses Bild sieht weich und verschwommen aus. Kannst du es schärfen?,blur,de
110,Dit beeld ziet er zacht en wazig uit. Kun je het slijpen?,blur,nl
111,Can you improve the clarity of this low-light image by adjusting the brightness?,LLIE,en
112,Pouvez-vous améliorer la clarté de cette image faiblement éclairée en ajustant la luminosité ?,LLIE,fr
113,¿Puedes mejorar la claridad de esta imagen con poca luz ajustando el brillo?,LLIE,es
114,"Können Sie die Klarheit dieses Bildes bei schlechten Lichtverhältnissen verbessern, indem Sie die Helligkeit anpassen?",LLIE,de
115,Kunt u de helderheid van dit beeld bij weinig licht verbeteren door de helderheid aan te passen?,LLIE,nl
116,Can you fix the blurry parts of this picture?,blur,en
117,Pouvez-vous corriger les parties floues de cette image ?,blur,fr
118,¿Puedes arreglar las partes borrosas de esta imagen?,blur,es
119,Können Sie die verschwommenen Teile dieses Bildes korrigieren?,blur,de
120,Kun jij de onscherpe delen van deze foto corrigeren?,blur,nl
121,"The image is too dim, could you adjust the lighting?",LLIE,en
122,"L'image est trop sombre, pourriez-vous régler l'éclairage ?",LLIE,fr
123,"La imagen es demasiado tenue, ¿podrías ajustar la iluminación?",LLIE,es
124,Das Bild ist zu dunkel. Könnten Sie die Beleuchtung anpassen?,LLIE,de
125,Het beeld is te zwak. Kunt u de verlichting aanpassen?,LLIE,nl
126,Please brighten the diver’s air bubbles so they shimmer while rising through the sunlight.,UWIR,en
127,Veuillez éclaircir les bulles d’air du plongeur afin qu’elles scintillent lorsqu’elles s’élèvent à la lumière du soleil.,UWIR,fr
128,"Por favor, ilumina las burbujas de aire del buzo para que brillen mientras se elevan bajo la luz del sol.",UWIR,es
129,"Bitte erhellen Sie die Luftblasen des Tauchers, damit sie schimmern, während sie durch das Sonnenlicht aufsteigen.",UWIR,de
130,"Maak de luchtbellen van de duiker helderder, zodat ze glinsteren terwijl ze door het zonlicht opstijgen.",UWIR,nl
131,Can you fix the blur in this picture and bring out the sharpness?,blur,en
132,Pouvez-vous corriger le flou sur cette photo et faire ressortir la netteté ?,blur,fr
133,¿Puedes arreglar el desenfoque en esta imagen y resaltar la nitidez?,blur,es
134,Können Sie die Unschärfe in diesem Bild beheben und die Schärfe hervorheben?,blur,de
135,Kun jij de onscherpte in deze foto corrigeren en de scherpte naar voren halen?,blur,nl
136,I need this photo to be sharper. Can you help remove the blur?,blur,en
137,J'ai besoin que cette photo soit plus nette. Pouvez-vous aider à supprimer le flou ?,blur,fr
138,Necesito que esta foto sea más nítida. ¿Puedes ayudar a eliminar el desenfoque?,blur,es
139,"Ich brauche dieses Foto, um schärfer zu sein. Können Sie helfen, die Unschärfe zu entfernen?",blur,de
140,Ik wil dat deze foto scherper is. Kunt u helpen de waas te verwijderen?,blur,nl
141,Brighten the seagrass meadow so the individual blades are distinct and sway naturally in the current.,UWIR,en
142,Égayez l'herbier marin afin que les lames individuelles soient distinctes et se balancent naturellement dans le courant.,UWIR,fr
143,Ilumine la pradera de pastos marinos para que las hojas individuales sean distintas y se balanceen naturalmente con la corriente.,UWIR,es
144,"Hellen Sie die Seegraswiese auf, sodass die einzelnen Halme deutlich erkennbar sind und sich auf natürliche Weise in der Strömung wiegen.",UWIR,de
145,"Maak de zeegrasweide lichter, zodat de afzonderlijke bladen duidelijk zichtbaar zijn en op natuurlijke wijze bewegen in de stroming.",UWIR,nl
146,Could you restore the warm beige and brown tones in the coral rubble at the bottom of the reef?,UWIR,en
147,Pourriez-vous restaurer les tons chauds de beige et de brun dans les décombres coralliens au fond du récif ?,UWIR,fr
148,¿Podrías restaurar los cálidos tonos beige y marrón de los escombros de coral en el fondo del arrecife?,UWIR,es
149,Könnten Sie die warmen Beige- und Brauntöne im Korallenschutt am Grund des Riffs wiederherstellen?,UWIR,de
150,Kun jij de warme beige en bruine tinten in het koraalpuin op de bodem van het rif herstellen?,UWIR,nl
151,Can you remove the foggy appearance in this photo and enhance its clarity?,haze,en
152,Pouvez-vous supprimer l’aspect brumeux de cette photo et améliorer sa clarté ?,haze,fr
153,¿Puedes eliminar la apariencia brumosa de esta foto y mejorar su claridad?,haze,es
154,Können Sie den nebligen Eindruck auf diesem Foto beseitigen und seine Klarheit verbessern?,haze,de
155,Kun jij het mistige uiterlijk van deze foto verwijderen en de helderheid ervan verbeteren?,haze,nl
156,Can you help with the blur in this image and make it sharp?,blur,en
157,Pouvez-vous contribuer au flou de cette image et la rendre plus nette ?,blur,fr
158,¿Puedes ayudar con el desenfoque de esta imagen y hacerla más nítida?,blur,es
159,Können Sie bei der Unschärfe in diesem Bild helfen und es scharf machen?,blur,de
160,Kun jij helpen met de onscherpte in deze afbeelding en deze scherp te maken?,blur,nl
161,Could you brighten up this image and adjust the shadows?,LLIE,en
162,Pourriez-vous égayer cette image et ajuster les ombres ?,LLIE,fr
163,¿Podrías iluminar esta imagen y ajustar las sombras?,LLIE,es
164,Könnten Sie dieses Bild aufhellen und die Schatten anpassen?,LLIE,de
165,Kun je deze afbeelding opfleuren en de schaduwen aanpassen?,LLIE,nl
166,The raindrops in this image are hiding the details. Can you bring them out?,rain,en
167,Les gouttes de pluie sur cette image cachent les détails. Pouvez-vous les faire ressortir ?,rain,fr
168,Las gotas de lluvia en esta imagen ocultan los detalles. ¿Puedes sacarlos?,rain,es
169,Die Regentropfen in diesem Bild verdecken die Details. Kannst du sie rausholen?,rain,de
170,De regendruppels in deze afbeelding verbergen de details. Kun jij ze naar buiten brengen?,rain,nl
171,Can you clean up this blurry image and enhance its clarity?,blur,en
172,Pouvez-vous nettoyer cette image floue et améliorer sa clarté ?,blur,fr
173,¿Puedes limpiar esta imagen borrosa y mejorar su claridad?,blur,es
174,Können Sie dieses verschwommene Bild bereinigen und seine Klarheit verbessern?,blur,de
175,Kun jij dit wazige beeld opruimen en de helderheid ervan verbeteren?,blur,nl
176,This photo looks like it was taken on a foggy day. Can you clear up the haze?,haze,en
177,Cette photo semble avoir été prise un jour de brouillard. Pouvez-vous dissiper la brume ?,haze,fr
178,Esta foto parece tomada en un día con niebla. ¿Puedes aclarar la neblina?,haze,es
179,Dieses Foto scheint an einem nebligen Tag aufgenommen worden zu sein. Können Sie den Dunst beseitigen?,haze,de
180,Deze foto ziet eruit alsof hij op een mistige dag is genomen. Kun jij de nevel opruimen?,haze,nl
181,Can you help brighten up this dark photo and bring out more clarity?,LLIE,en
182,Pouvez-vous aider à éclaircir cette photo sombre et à faire ressortir plus de clarté ?,LLIE,fr
183,¿Puedes ayudar a iluminar esta foto oscura y resaltarla con más claridad?,LLIE,es
184,"Können Sie dazu beitragen, dieses dunkle Foto aufzuhellen und mehr Klarheit zu schaffen?",LLIE,de
185,Kun jij helpen deze donkere foto op te fleuren en meer helderheid naar voren te brengen?,LLIE,nl
186,Can you reduce the grain and noise without affecting the quality of this image?,noise,en
187,Pouvez-vous réduire le grain et le bruit sans affecter la qualité de cette image ?,noise,fr
188,¿Puedes reducir el grano y el ruido sin afectar la calidad de esta imagen?,noise,es
189,"Können Sie die Körnung und das Rauschen reduzieren, ohne die Qualität dieses Bildes zu beeinträchtigen?",noise,de
190,Kunt u de korrel en ruis verminderen zonder de kwaliteit van deze afbeelding te beïnvloeden?,noise,nl
191,Please adjust the lighting so the orange cup corals look vivid and distinct against the rocky backdrop.,UWIR,en
192,Veuillez régler l'éclairage pour que les coraux orange soient vifs et distincts sur le fond rocheux.,UWIR,fr
193,Ajuste la iluminación para que los corales de copa de color naranja se vean vívidos y distintos contra el fondo rocoso.,UWIR,es
194,"Bitte passen Sie die Beleuchtung so an, dass die orangefarbenen Kelchkorallen vor dem felsigen Hintergrund lebendig und deutlich aussehen.",UWIR,de
195,Pas de verlichting aan zodat de oranje bekerkoralen er levendig en duidelijk uitzien tegen de rotsachtige achtergrond.,UWIR,nl
196,The haziness is ruining the vibrancy of this picture. Could you fix it?,haze,en
197,Le flou gâche le dynamisme de cette image. Pourriez-vous le réparer ?,haze,fr
198,La neblina está arruinando la vitalidad de esta imagen. ¿Podrías arreglarlo?,haze,es
199,Die Unschärfe zerstört die Lebendigkeit dieses Bildes. Könnten Sie es reparieren?,haze,de
200,De wazigheid verpest de levendigheid van deze foto. Kun je het repareren?,haze,nl
201,Can you brighten this photo to improve the visibility of the details?,LLIE,en
202,Pouvez-vous éclaircir cette photo pour améliorer la visibilité des détails ?,LLIE,fr
203,¿Puedes iluminar esta foto para mejorar la visibilidad de los detalles?,LLIE,es
204,"Können Sie dieses Foto aufhellen, um die Sichtbarkeit der Details zu verbessern?",LLIE,de
205,Kun je deze foto lichter maken om de zichtbaarheid van de details te verbeteren?,LLIE,nl
206,"Could you enhance this blurry mountain lake reflection photo so the water, trees, and sky are sharp?",SR,en
207,"Pourriez-vous améliorer cette photo floue de reflet d'un lac de montagne afin que l'eau, les arbres et le ciel soient nets ?",SR,fr
208,"¿Podrías mejorar esta foto borrosa del reflejo de un lago de montaña para que el agua, los árboles y el cielo sean nítidos?",SR,es
209,"Könnten Sie dieses verschwommene Bergsee-Spiegelungsfoto so verbessern, dass Wasser, Bäume und Himmel scharf sind?",SR,de
210,"Kun je deze wazige reflectiefoto van het bergmeer verbeteren, zodat het water, de bomen en de lucht scherp zijn?",SR,nl
211,"Please upscale this blurry waterpark photo so the slides, people, and water splashes are crisp.",SR,en
212,"Veuillez améliorer cette photo floue du parc aquatique afin que les diapositives, les personnes et les éclaboussures d'eau soient nettes.",SR,fr
213,"Mejore esta foto borrosa del parque acuático para que los toboganes, las personas y las salpicaduras de agua sean nítidos.",SR,es
214,"Bitte skalieren Sie dieses verschwommene Wasserparkfoto hoch, damit die Rutschen, Menschen und Wasserspritzer scharf sind.",SR,de
